"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ID","Group","Job Type","Updated","End Time","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","adversarial_args.attack_env.attack","adversarial_args.attack_env.targeted","adversarial_args.attacks","adversarial_args.is_iid","adversarial_args.noise_type","adversarial_args.poisoned_node_percent","adversarial_args.poisoned_ratio","adversarial_args.poisoned_sample_percent","adversarial_args.target_changed_label","adversarial_args.target_label","adversarial_args.targeted","aggregator_args.algorithm","attack_env.attack","attack_env.targeted","data_args.dataset","data_args.is_iid","model_args.model","network_args","aggregator_args.sentinel_loss_threshold","adversarial_args.attack_env.noise_type","adversarial_args.attack_env.poisoned_node_percent","adversarial_args.attack_env.poisoned_ratio","adversarial_args.attack_env.poisoned_sample_percent","aggregator_args.sentinelglobal_active_round","attack_env.noise_type","attack_env.poisoned_node_percent","attack_env.poisoned_ratio","attack_env.poisoned_sample_percent","epoch","Test/ASR-targeted","trainer/global_step","Test/ASR-backdoor","Test/Accuracy","Test/F1Score","Test/Loss","Test/Precision","Test/Recall","TestEpoch/Accuracy","TestEpoch/F1Score","TestEpoch/Precision","TestEpoch/Recall","Round"
"participant_9","finished","-","janousy","","2023-06-30T14:02:55.000Z","624","","wjx9p9zi","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_140241","","2023-06-30T15:03:17.000Z","2023-06-30T14:13:19.000Z","cffca20c8f57","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FlTrust","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.1146629","0.1","salt","10","0","30","","salt","10","0","30","0","0","0","0.02","0.8055914640426636","0.787882387638092","1.020014277839667e+28","0.8082605600357056","0.8055914640426636","0.8271743655204773","0.822674572467804","0.8221737146377563","0.8271743655204773","10"
"participant_3","finished","-","janousy","","2023-06-30T14:02:55.000Z","620","","ryjosgf6","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_140241","","2023-06-30T15:03:17.000Z","2023-06-30T14:13:15.000Z","83fd8a57cfc3","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FlTrust","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.546623","0.1","salt","10","0","30","","salt","10","0","30","0","0","0","0.015","0.7870890498161316","0.7556268572807312","1.2730946340346447e+28","0.7706170082092285","0.7870890498161316","0.8008440732955933","0.7986208200454712","0.7997376918792725","0.8008440732955933","10"
"participant_2","finished","-","janousy","","2023-06-30T14:02:55.000Z","624","","p9xdei7b","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_140241","","2023-06-30T15:03:17.000Z","2023-06-30T14:13:19.000Z","0d98a278cf4f","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FlTrust","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.446622","0.1","salt","10","0","30","","salt","10","0","30","0","0","64384","0.012","0.7849463820457458","0.7668922543525696","1.2421939470131493e+28","0.784508466720581","0.7849463820457458","0.8157519102096558","0.8152653574943542","0.8168045282363892","0.8157519102096558","10"
"participant_1","finished","-","janousy","","2023-06-30T14:02:55.000Z","620","","foxxewzz","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_140241","","2023-06-30T15:03:16.000Z","2023-06-30T14:13:15.000Z","28c6fc321740","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FlTrust","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.346621","0.1","salt","10","0","30","","salt","10","0","30","0","0","0","0.024","0.809879720211029","0.793262779712677","9.248788403561392e+27","0.8086983561515808","0.809879720211029","0.8369504809379578","0.838134765625","0.8407996892929077","0.8369504809379578","10"
"participant_5","finished","-","janousy","","2023-06-30T14:02:55.000Z","622","","2t5mun9y","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_0_N10-S30_R0_salt_20230630_140241","","2023-06-30T15:03:16.000Z","2023-06-30T14:13:17.000Z","dd74cfd40043","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FlTrust","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.746625","0.1","salt","10","0","30","","salt","10","0","30","0","0","0","0.018","0.7815976142883301","0.7618883848190308","1.8753926929870496e+28","0.7817512154579163","0.7815976142883301","0.8028936386108398","0.8034963011741638","0.8055726289749146","0.8028936386108398","10"
"participant_0","finished","-","janousy","","2023-06-30T13:53:16.000Z","554","","bduz15u3","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_135204","","2023-06-30T15:03:17.000Z","2023-06-30T14:02:30.000Z","be919bafbae2","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FlTrust","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.246610","0.1","salt","10","0","50","","salt","10","0","50","0","0","0","0.06","0.8073349595069885","0.7907890677452087","1.4632570126317569e+28","0.8143420815467834","0.8073349595069885","0.8338223695755005","0.8344870209693909","0.835780918598175","0.8338223695755005","10"
"participant_8","finished","-","janousy","","2023-06-30T13:52:19.000Z","615","","wrwz3ox2","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_135204","","2023-06-30T15:03:17.000Z","2023-06-30T14:02:34.000Z","82f8e594a319","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FlTrust","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.1046618","0.1","salt","10","0","50","","salt","10","0","50","0","0","32192","0.047","0.7826780676841736","0.7636210918426514","1.4010027636430588e+28","0.7804645895957947","0.7826780676841736","0.8183079957962036","0.8182536959648132","0.8194767236709595","0.8183079957962036","10"
"participant_4","finished","-","janousy","","2023-06-30T13:52:18.000Z","614","","v7ikvqxn","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_135204","","2023-06-30T15:03:17.000Z","2023-06-30T14:02:32.000Z","48dd13964419","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FlTrust","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.646614","0.1","salt","10","0","50","","salt","10","0","50","0","0","0","0.066","0.8037518858909607","0.7785789370536804","1.579631116283248e+28","0.7977407574653625","0.8037518858909607","0.8251426219940186","0.825652003288269","0.8270009756088257","0.8251426219940186","10"
"participant_3","finished","-","janousy","","2023-06-30T13:52:18.000Z","609","","v0qnvy0x","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_135204","","2023-06-30T15:03:17.000Z","2023-06-30T14:02:27.000Z","afaed4fb8e41","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FlTrust","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.546613","0.1","salt","10","0","50","","salt","10","0","50","0","0","0","0.057","0.8021852374076843","0.7761013507843018","1.6118240788927808e+28","0.792596161365509","0.8021852374076843","0.8223075866699219","0.8207046985626221","0.8213366270065308","0.8223075866699219","10"
"participant_7","finished","-","janousy","","2023-06-30T13:52:18.000Z","614","","umyoiyvr","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_135204","","2023-06-30T15:03:17.000Z","2023-06-30T14:02:32.000Z","479e5271927e","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FlTrust","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.946617","0.1","salt","10","0","50","","salt","10","0","50","0","0","0","0.066","0.8171313405036926","0.7937169671058655","1.2713807691788492e+28","0.8122426867485046","0.8171313405036926","0.8333961367607117","0.8314687609672546","0.8310422897338867","0.8333961367607117","10"
"participant_1","finished","-","janousy","","2023-06-30T13:52:18.000Z","616","","tlvn7x4j","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_135204","","2023-06-30T15:03:17.000Z","2023-06-30T14:02:34.000Z","b9b67e11fd6f","","","","","","Label Flipping","false","Label Flipping","true","salt","10","0","0.5","7","3","false","FlTrust","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.346611","0.1","salt","10","0","50","","salt","10","0","50","0","0","0","0.065","0.8162443041801453","0.7984231114387512","5.786251309216847e+27","0.8175384998321533","0.8162443041801453","0.8434425592422485","0.8439056873321533","0.8454536199569702","0.8434425592422485","10"
"participant_9","finished","-","janousy","","2023-06-30T13:52:18.000Z","614","","rrfib0yb","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_135204","","2023-06-30T15:03:17.000Z","2023-06-30T14:02:32.000Z","8a90e2983580","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FlTrust","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.1146619","0.1","salt","10","0","50","","salt","10","0","50","0","0","1006","0.049","0.8188096284866333","0.799671471118927","1.253591024342069e+28","0.8227702379226685","0.8188096284866333","0.8364591598510742","0.8343247175216675","0.8342882990837097","0.8364591598510742","10"
"participant_6","finished","-","janousy","","2023-06-30T13:52:18.000Z","619","","lktw3xiq","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_135204","","2023-06-30T15:03:17.000Z","2023-06-30T14:02:37.000Z","84ef8f835e21","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FlTrust","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.846616","0.1","salt","10","0","50","","salt","10","0","50","0","0","64384","0.059","0.7625474333763123","0.7378199696540833","1.46968686877567e+28","0.7563172578811646","0.7625474333763123","0.7936381697654724","0.7928562760353088","0.7951551675796509","0.7936381697654724","10"
"participant_5","finished","-","janousy","","2023-06-30T13:52:18.000Z","611","","h0zle6u4","FASHIONMNIST_1_MLP_FlTrust_fully_LabelFlipping_0_N10-S50_R0_salt_20230630_135204","","2023-06-30T15:03:17.000Z","2023-06-30T14:02:29.000Z","336f7a2d8534","","","","","","Label Flipping","false","No Attack","true","salt","10","0","0","7","3","false","FlTrust","Label Flipping","false","FASHIONMNIST","true","MLP","192.168.50.746615","0.1","salt","10","0","50","","salt","10","0","50","0","0","0","0.071","0.792404055595398","0.770954966545105","2.2372409551987225e+28","0.7837750315666199","0.792404055595398","0.8131241202354431","0.8132153749465942","0.8148766160011292","0.8131241202354431","10"
